Date,REAL_1,REAL_1/SERV_1,VALOR_1,VALOR_1/SERV_1,REAL_2,REAL_2/SERV_2,VALOR_2,VALOR_2/SERV_2,REAL_3,REAL_3/SERV_3,VALOR_3,VALOR_3/SERV_3,REAL_4,REAL_4/SERV_4,VALOR_4,VALOR_4/SERV_4,REAL_5,REAL_5/SERV_5,VALOR_5,VALOR_5/SERV_5,REAL_6,REAL_6/SERV_6,VALOR_6,VALOR_6/SERV_6,REAL_7,REAL_7/SERV_7,VALOR_7,VALOR_7/SERV_7,REAL_8,REAL_8/SERV_8,VALOR_8,VALOR_8/SERV_8,REAL_9,REAL_9/SERV_9,VALOR_9,VALOR_9/SERV_9,REAL_10,REAL_10/SERV_10,VALOR_10,VALOR_10/SERV_10,REAL_11,REAL_11/SERV_11,VALOR_11,VALOR_11/SERV_11,REAL_12,REAL_12/SERV_12,VALOR_12,VALOR_12/SERV_12,REAL_13,REAL_13/SERV_13,VALOR_13,VALOR_13/SERV_13,REAL_14,REAL_14/SERV_14,VALOR_14,VALOR_14/SERV_14,REAL_15,REAL_15/SERV_15,VALOR_15,VALOR_15/SERV_15,REAL_16,REAL_16/SERV_16,VALOR_16,VALOR_16/SERV_16,REAL_17,REAL_17/SERV_17,VALOR_17,VALOR_17/SERV_17,REAL_18,REAL_18/SERV_18,VALOR_18,VALOR_18/SERV_18,REAL_19,REAL_19/SERV_19,VALOR_19,VALOR_19/SERV_19,REAL_20,REAL_20/SERV_20,VALOR_20,VALOR_20/SERV_20,REAL_21,REAL_21/SERV_21,VALOR_21,VALOR_21/SERV_21,REAL_22,REAL_22/SERV_22,VALOR_22,VALOR_22/SERV_22,REAL_23,REAL_23/SERV_23,VALOR_23,VALOR_23/SERV_23,REAL_24,REAL_24/SERV_24,VALOR_24,VALOR_24/SERV_24,REAL_25,REAL_25/SERV_25,VALOR_25,VALOR_25/SERV_25,REAL_26,REAL_26/SERV_26,VALOR_26,VALOR_26/SERV_26,REAL_27,REAL_27/SERV_27,VALOR_27,VALOR_27/SERV_27,REAL_28,REAL_28/SERV_28,VALOR_28,VALOR_28/SERV_28,REAL_29,REAL_29/SERV_29,VALOR_29,VALOR_29/SERV_29,REAL_30,REAL_30/SERV_30,VALOR_30,VALOR_30/SERV_30,REAL_31,REAL_31/SERV_31,VALOR_31,VALOR_31/SERV_31,REAL_32,REAL_32/SERV_32,VALOR_32,VALOR_32/SERV_32,REAL_33,REAL_33/SERV_33,VALOR_33,VALOR_33/SERV_33,REAL_32.1,REAL_34/SERV_34,VALOR_34,VALOR_34/SERV_34,REAL_34,REAL_35/SERV_35,VALOR_35,VALOR_35/SERV_35,REAL_35,REAL_36,REAL_36/SERV_36,VALOR_36,VALOR_36/SERV_36,REAL_37,REAL_37/SERV_37,VALOR_37,VALOR_37/SERV_37,REAL_38,REAL_38/SERV_38,VALOR_38,VALOR_38/SERV_38,REAL_39,REAL_39/SERV_39,VALOR_39,VALOR_39/SERV_39,REAL_40,REAL_40/SERV_40,VALOR_40,VALOR_40/SERV_40,REAL_41,REAL_41/SERV_41,VALOR_41,VALOR_41/SERV_41,REAL_42,REAL_42/SERV_42,VALOR_42,VALOR_42/SERV_42,REAL_43,REAL_43/SERV_43,VALOR_43,VALOR_43/SERV_43,REAL_44,REAL_44/SERV_44,VALOR_44,VALOR_44/SERV_44,REAL_45,REAL_45/SERV_45,VALOR_45,VALOR_45/SERV_45,REAL_46,REAL_46/SERV_46,VALOR_46,VALOR_46/SERV_46,REAL_47,REAL_47/SERV_47,VALOR_47,VALOR_47/SERV_47,REAL_48,REAL_48/SERV_48,VALOR_48,VALOR_48/SERV_48,REAL_49,REAL_49/SERV_49,VALOR_49,VALOR_49/SERV_49,REAL_50,REAL_50/SERV_50,VALOR_50,VALOR_50/SERV_50,REAL_51,REAL_51/SERV_51,VALOR_51,VALOR_51/SERV_51,REAL_52,REAL_52/SERV_52,VALOR_52,VALOR_52/SERV_52,REAL_53,REAL_53/SERV_53,VALOR_53,VALOR_53/SERV_53,REAL_54,REAL_54/SERV_54,VALOR_54,VALOR_54/SERV_54,REAL_55,REAL_55/SERV_55,VALOR_55,VALOR_55/SERV_55,REAL_56,REAL_56/SERV_56,VALOR_56,VALOR_56/SERV_56,REAL_57,REAL_57/SERV_57,VALOR_57,VALOR_57/SERV_57,REAL_58,REAL_58/SERV_58,VALOR_58,VALOR_58/SERV_58,REAL_59,REAL_59/SERV_59,VALOR_59,VALOR_59/SERV_59,REAL_60,REAL_60/SERV_60,VALOR_60,VALOR_60/SERV_60,REAL_61,REAL_61/SERV_61,VALOR_61,VALOR_61/SERV_61,REAL_62,REAL_62/SERV_62,VALOR_62,VALOR_62/SERV_62,REAL_63,REAL_63/SERV_63,VALOR_63,VALOR_63/SERV_63,REAL_64,REAL_64/SERV_64,VALOR_64,VALOR_64/SERV_64,REAL_65,REAL_65/SERV_65,VALOR_65,VALOR_65/SERV_65,REAL_66,REAL_66/SERV_66,VALOR_66,VALOR_66/SERV_66
2011-03-01,,,,,,,,,14.9,0.02,14.9,0.02,,,,,,,,,,,,,154.0,0.21,154.0,0.21,112.0,0.14,149.9,0.18,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,90.4,0.19,90.4,0.19,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.04,12.5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.43,89.0,0.43,153.8,0.09,252.8,0.15,49.9,0.1,49.9,0.1,70.9,0.08,70.9,0.08,74.9,0.18,74.9,0.18,,0.21,144.0,0.21,144.0,0.11,84.8,0.11,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-01,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,177.5,0.24,177.5,0.24,22.5,0.03,22.5,0.03,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12.5,0.03,12.5,0.03,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,0.07,22.5,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.3,0.1,157.3,0.1,22.5,0.05,22.5,0.05,8.9,0.01,8.9,0.01,14.9,0.04,14.9,0.04,,0.03,22.5,0.03,22.5,0.04,31.4,0.04,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-01,,,,,,,,,9.9,0.02,9.9,0.02,,,,,,,,,,,,,23.8,0.03,23.8,0.03,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,106.5,0.17,106.5,0.17,65.0,0.14,65.0,0.14,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.04,12.5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.06,12.5,0.06,82.8,0.05,82.8,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.04,25.0,0.04,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-01,,,,,,,,,44.7,0.07,44.7,0.07,,,,,,,,,,,,,275.0,0.37,275.0,0.37,74.2,0.09,74.2,0.09,,,,,,,,,,,,,,,,,69.9,0.11,69.9,0.11,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.04,12.5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.24,49.9,0.24,79.9,0.05,79.9,0.05,0.0,0.0,0.0,0.0,8.9,0.01,8.9,0.01,0.0,0.0,0.0,0.0,,0.09,59.6,0.09,59.6,0.01,7.9,0.01,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-01,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7.9,0.01,7.9,0.01,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.11,55.0,0.11,0.0,0.0,0.0,0.0,72.9,0.04,72.9,0.04,55.0,0.11,55.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.04,29.8,0.04,29.8,0.07,55.0,0.07,55.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-01,,,,,,,,,69.9,0.11,69.9,0.11,,,,,,,,,,,,,9.9,0.01,9.9,0.01,18.8,0.02,18.8,0.02,,,,,,,,,,,,,,,,,55.0,0.08,55.0,0.08,0.0,0.0,0.0,0.0,,,,,32.4,0.08,32.4,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.07,32.4,0.07,0.0,0.0,0.0,0.0,73.9,0.05,73.9,0.05,55.0,0.11,55.0,0.11,32.25,0.04,32.25,0.04,0.0,0.0,0.0,0.0,,0.03,17.5,0.03,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-01,,,,,,,,,74.8,0.12,74.8,0.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,13.5,0.02,13.5,0.02,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.05,24.9,0.05,0.0,0.0,0.0,0.0,289.7,0.18,289.7,0.18,9.9,0.02,9.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,15.9,0.02,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-01,,,,,,,,,59.0,0.1,59.0,0.1,,,,,,,,,,,,,83.9,0.09,83.9,0.09,59.8,0.07,59.8,0.07,,,,,,,,,,,,,,,,,,,,,42.8,0.08,42.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,0.19,69.0,0.19,0.0,0.0,0.0,0.0,13.5,0.03,13.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.02,9.9,0.02,0.0,0.0,0.0,0.0,59.8,0.13,59.8,0.13,,0.02,16.5,0.02,16.5,0.03,24.9,0.03,24.9,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-01,,,,,,,,,47.4,0.08,47.4,0.08,,,,,,,,,,,,,111.5,0.12,111.5,0.12,42.4,0.05,41.4,0.05,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,34.9,0.09,34.9,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.06,109.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.06,42.4,0.06,42.4,0.08,68.9,0.08,69.8,,,,,0.0,0.0,0.0,0.0,79.6,0.04,79.6,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,148.8,0.16,148.8,0.16,119.6,0.14,134.6,0.16,,,,,,,,,,,,,,,,,,,,,182.9,0.35,182.9,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.35,169.0,0.35,34.9,0.15,34.9,0.15,23.4,0.01,23.4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.02,8.9,0.02,,0.14,96.0,0.14,96.0,0.0,0.0,0.0,0.0,,,,,87.5,0.13,87.5,0.13,127.9,0.06,127.9,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-01,,,,,,,,,72.5,0.1,72.5,0.1,,,,,,,,,,,,,79.0,0.09,79.0,0.09,159.7,0.19,159.7,0.19,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.05,25.4,0.05,0.0,0.0,0.0,0.0,236.65,0.13,236.65,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,0.18,83.5,0.18,,0.05,37.5,0.05,37.5,0.02,17.5,0.02,17.5,,,,,194.4,0.28,194.4,0.28,55.4,0.03,55.4,0.03,0.0,0.0,0.0,0.0,17.5,0.06,17.5,0.06,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-01,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,80.4,0.1,80.4,0.1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,0.05,19.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.11,79.0,0.11,158.0,0.18,158.0,0.18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,7.9,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-01,,,,,,,,,24.9,0.03,24.9,0.03,,,,,,,,,,,,,0.0,0.0,10.0,0.01,19.9,0.02,19.9,0.02,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,27.5,0.07,27.5,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.3,0.29,540.3,0.3,79.0,0.11,79.0,0.11,0.0,0.0,0.0,0.0,37.0,0.08,37.0,0.08,,0.12,85.0,0.12,85.0,0.02,24.9,0.02,24.9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-01,,,,,,,,,13.5,0.02,13.5,0.02,,,,,,,,,,,,,138.2,0.15,138.2,0.15,53.3,0.04,53.3,0.04,,,,,,,,,,,,,,,,,,,,,89.0,0.17,89.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.15,275.0,0.15,0.0,0.0,0.0,0.0,25.0,0.03,25.0,0.03,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,11.0,0.01,11.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.07,36.0,0.07,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-01,27.5,0.01,27.5,0.01,,,,,24.9,0.03,24.9,0.03,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,89.0,0.17,89.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,0.1,34.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.05,11.0,0.05,27.5,0.02,27.5,0.02,72.5,0.1,72.5,0.1,0.0,0.0,0.0,0.0,22.0,0.05,22.0,0.05,,0.0,0.0,0.0,0.0,0.14,148.4,0.14,148.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.09,27.5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-01,266.2,0.05,266.2,0.05,,,,,24.9,0.03,24.9,0.03,,,,,,,,,,,,,90.0,0.1,90.0,0.1,79.0,0.06,79.0,0.06,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.04,24.9,0.04,113.9,0.46,113.9,0.46,405.0,0.23,405.0,0.23,50.9,0.07,50.9,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03,17.8,0.03,17.8,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.05,17.5,0.05,0.0,0.0,0.0,0.0,24.9,0.05,24.9,0.05,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-01,150.6,0.03,150.6,0.03,,,,,79.0,0.11,79.0,0.11,,,,,,,,,,,,,70.0,0.08,70.0,0.08,91.3,0.07,91.3,0.07,,,,,,,,,,,,,,,,,,,,,35.0,0.06,35.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,0.06,22.5,0.06,79.0,0.18,79.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4,0.03,48.4,0.03,69.0,0.1,69.0,0.1,19.9,0.02,19.9,0.02,13.5,0.03,13.5,0.03,,0.0,0.0,0.0,0.0,0.06,69.0,0.06,69.0,,,,,0.0,0.0,0.0,0.0,92.0,0.04,107.0,0.05,0.0,0.0,0.0,0.0,13.5,0.04,13.5,0.04,0.0,0.0,0.0,0.0,47.4,0.09,47.4,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-01,167.1,0.03,167.1,0.03,,,,,24.9,0.03,24.9,0.03,,,,,,,,,,,,,79.8,0.09,79.8,0.09,57.4,0.05,57.4,0.05,,,,,,,,,,,,,,,,,,,,,79.0,0.14,79.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,0.07,27.5,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.09,46.0,0.09,,0.14,94.9,0.14,94.9,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,25.0,0.01,25.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-01,215.6,0.04,215.6,0.04,,,,,27.5,0.04,27.5,0.04,,,,,,,,,,,,,52.0,0.06,52.0,0.06,45.0,0.04,45.0,0.04,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.13,32.5,0.13,0.0,0.0,0.0,0.0,26.0,0.04,26.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03,22.5,0.03,22.5,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-01,287.4,0.05,287.4,0.05,,,,,27.5,0.04,27.5,0.04,,,,,,,,,,,,,0.0,0.0,0.0,0.0,217.8,0.18,217.8,0.18,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,0.22,90.0,0.22,14.9,0.03,14.9,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.02,43.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.09,49.9,0.09,,0.0,0.0,0.0,0.0,0.01,27.5,0.02,17.5,,,,,0.0,0.0,0.0,0.0,45.0,0.02,45.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.04,24.9,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-01,260.2,0.05,260.2,0.05,,,,,79.0,0.11,79.0,0.11,,,,,,,,,,,,,287.8,0.31,287.8,0.31,25.0,0.02,25.0,0.02,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.15,341.0,0.15,37.4,0.04,37.4,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03,27.5,0.03,27.5,0.0,0.0,0.0,0.0,,,,,134.0,0.17,134.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-01,12.5,0.0,12.5,0.0,,,,,27.5,0.04,27.5,0.04,,,,,,,,,,,,,11.8,0.01,11.8,0.01,236.8,0.19,236.8,0.19,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.17,75.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.04,11.0,0.04,122.8,0.05,122.8,0.05,64.9,0.07,64.9,0.07,32.89,0.04,32.89,0.04,37.5,0.07,37.5,0.07,,0.0,0.0,0.0,0.0,0.07,85.0,0.07,85.0,,,,,0.0,0.0,0.0,0.0,19.0,0.01,19.0,0.01,0.0,0.0,0.0,0.0,35.0,0.1,35.0,0.1,85.0,0.13,85.0,0.13,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
